# Solver information
# Time        	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	omega_solver  	omega_initial 	omega_final   	omega_iters   	omega_converged	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged
8.85          	smoothSolver	1.328630e-03	9.922940e-08	601	true	smoothSolver	6.317150e-04	9.815560e-08	291	true	GAMG	5.018740e-03	1.835480e-05	2	true
8.855         	smoothSolver	1.528880e-03	9.929990e-08	535	true	smoothSolver	6.291710e-04	9.863590e-08	256	true	GAMG	4.254510e-03	1.178060e-05	2	true
8.86          	smoothSolver	1.675810e-03	9.887380e-08	542	true	smoothSolver	6.563690e-04	9.976310e-08	258	true	GAMG	4.467230e-03	1.560320e-05	2	true
8.865         	smoothSolver	1.654350e-03	9.993670e-08	539	true	smoothSolver	6.608970e-04	9.951850e-08	258	true	GAMG	4.676240e-03	1.077360e-05	2	true
8.87          	smoothSolver	1.687250e-03	9.915400e-08	537	true	smoothSolver	6.763510e-04	9.948020e-08	257	true	GAMG	4.867410e-03	1.622010e-05	2	true
8.875         	smoothSolver	1.704390e-03	9.969780e-08	542	true	smoothSolver	6.866630e-04	9.958290e-08	259	true	GAMG	5.077420e-03	4.973460e-05	1	true
8.88          	smoothSolver	1.748330e-03	9.919540e-08	535	true	smoothSolver	7.130580e-04	9.839780e-08	256	true	GAMG	5.084170e-03	1.699210e-05	2	true
8.885         	smoothSolver	1.767060e-03	9.933380e-08	533	true	smoothSolver	7.156370e-04	9.897100e-08	256	true	GAMG	5.248830e-03	4.941930e-05	1	true
8.89          	smoothSolver	1.611650e-03	9.914820e-08	531	true	smoothSolver	6.894920e-04	9.961170e-08	255	true	GAMG	5.528400e-03	1.695210e-05	2	true
8.895         	smoothSolver	1.609180e-03	9.934910e-08	526	true	smoothSolver	6.871170e-04	9.822510e-08	253	true	GAMG	5.483290e-03	5.150830e-05	1	true
8.9           	smoothSolver	1.534200e-03	9.896040e-08	525	true	smoothSolver	6.774000e-04	9.780970e-08	253	true	GAMG	6.256400e-03	1.950710e-05	2	true
8.905         	smoothSolver	1.338530e-03	9.908850e-08	522	true	smoothSolver	6.381610e-04	9.996200e-08	251	true	GAMG	5.670940e-03	5.504150e-05	1	true
8.91          	smoothSolver	1.333770e-03	9.962610e-08	521	true	smoothSolver	6.469720e-04	9.987670e-08	251	true	GAMG	5.424280e-03	1.734400e-05	2	true
8.915         	smoothSolver	1.335500e-03	9.871180e-08	521	true	smoothSolver	6.492700e-04	9.965390e-08	251	true	GAMG	4.370660e-03	1.144770e-05	2	true
8.92          	smoothSolver	1.206920e-03	9.873360e-08	518	true	smoothSolver	6.247440e-04	9.990140e-08	249	true	GAMG	4.063220e-03	1.374190e-05	2	true
8.925         	smoothSolver	1.278420e-03	9.954840e-08	518	true	smoothSolver	6.440760e-04	9.823980e-08	251	true	GAMG	4.230330e-03	1.213910e-05	2	true
8.93          	smoothSolver	1.173040e-03	9.870950e-08	516	true	smoothSolver	6.238460e-04	9.879040e-08	249	true	GAMG	4.190130e-03	1.384530e-05	2	true
8.935         	smoothSolver	1.123500e-03	9.977720e-08	521	true	smoothSolver	6.122010e-04	9.778480e-08	251	true	GAMG	4.417210e-03	1.688020e-05	2	true
8.94          	smoothSolver	1.191660e-03	9.936680e-08	512	true	smoothSolver	6.371630e-04	9.771840e-08	248	true	GAMG	4.369310e-03	1.354020e-05	2	true
8.945         	smoothSolver	1.150870e-03	9.926340e-08	519	true	smoothSolver	6.258190e-04	9.962670e-08	250	true	GAMG	4.681580e-03	1.255660e-05	2	true
8.95          	smoothSolver	1.099320e-03	9.925420e-08	510	true	smoothSolver	6.176780e-04	9.951340e-08	247	true	GAMG	4.935540e-03	1.539650e-05	2	true
8.95455       	smoothSolver	1.023240e-03	9.864050e-08	464	true	smoothSolver	5.712420e-04	9.894600e-08	223	true	GAMG	5.225930e-03	1.457600e-05	2	true
8.95909       	smoothSolver	1.115900e-03	9.997330e-08	464	true	smoothSolver	5.959860e-04	9.818180e-08	224	true	GAMG	4.326280e-03	1.384250e-05	2	true
8.96364       	smoothSolver	1.074910e-03	9.873910e-08	465	true	smoothSolver	5.941250e-04	9.934080e-08	224	true	GAMG	4.288430e-03	1.334320e-05	2	true
8.96818       	smoothSolver	1.036360e-03	9.875600e-08	464	true	smoothSolver	5.839520e-04	9.968580e-08	223	true	GAMG	4.169130e-03	1.324190e-05	2	true
8.97273       	smoothSolver	1.037720e-03	9.916930e-08	464	true	smoothSolver	5.851650e-04	9.822670e-08	224	true	GAMG	4.280400e-03	1.363180e-05	2	true
8.97727       	smoothSolver	1.034780e-03	9.921740e-08	464	true	smoothSolver	5.854160e-04	9.940150e-08	224	true	GAMG	4.242870e-03	1.269160e-05	2	true
8.98182       	smoothSolver	1.015550e-03	9.890470e-08	463	true	smoothSolver	5.798800e-04	9.958440e-08	223	true	GAMG	4.346390e-03	1.448360e-05	2	true
8.98636       	smoothSolver	1.023690e-03	9.877620e-08	463	true	smoothSolver	5.803600e-04	9.767580e-08	224	true	GAMG	4.494360e-03	1.273940e-05	2	true
8.99091       	smoothSolver	1.117670e-03	9.896120e-08	470	true	smoothSolver	6.085050e-04	9.800160e-08	227	true	GAMG	4.668600e-03	1.359070e-05	2	true
8.99545       	smoothSolver	1.052510e-03	9.938380e-08	467	true	smoothSolver	5.939710e-04	9.942700e-08	225	true	GAMG	5.338120e-03	1.230950e-05	2	true
9             	smoothSolver	1.049650e-03	9.870080e-08	466	true	smoothSolver	5.972490e-04	9.873570e-08	225	true	GAMG	4.994410e-03	1.677520e-05	2	true
9.00455       	smoothSolver	1.045350e-03	9.886400e-08	465	true	smoothSolver	6.003570e-04	9.929190e-08	225	true	GAMG	4.127060e-03	1.099720e-05	2	true
9.00909       	smoothSolver	1.029890e-03	9.888360e-08	463	true	smoothSolver	6.116940e-04	9.885000e-08	224	true	GAMG	3.998230e-03	1.599430e-05	2	true
9.01364       	smoothSolver	1.038260e-03	9.874460e-08	462	true	smoothSolver	6.230530e-04	9.836850e-08	224	true	GAMG	4.163820e-03	1.017940e-05	2	true
9.01818       	smoothSolver	1.042560e-03	9.957940e-08	461	true	smoothSolver	6.323620e-04	9.945630e-08	224	true	GAMG	4.543910e-03	1.735950e-05	2	true
9.02273       	smoothSolver	1.023350e-03	9.975390e-08	459	true	smoothSolver	6.347440e-04	9.908970e-08	223	true	GAMG	4.677530e-03	1.039920e-05	2	true
9.02727       	smoothSolver	1.072990e-03	9.967450e-08	466	true	smoothSolver	6.617680e-04	9.854020e-08	227	true	GAMG	4.819400e-03	1.772400e-05	2	true
9.03182       	smoothSolver	9.956690e-04	9.947820e-08	463	true	smoothSolver	6.381690e-04	9.919310e-08	225	true	GAMG	5.033370e-03	4.901120e-05	1	true
9.03636       	smoothSolver	1.022550e-03	9.903340e-08	462	true	smoothSolver	6.445670e-04	9.949870e-08	225	true	GAMG	5.501000e-03	1.819340e-05	2	true
9.04091       	smoothSolver	1.050760e-03	9.915230e-08	466	true	smoothSolver	6.472120e-04	9.845770e-08	227	true	GAMG	5.531450e-03	5.282770e-05	1	true
9.04545       	smoothSolver	1.068840e-03	9.946210e-08	470	true	smoothSolver	6.548100e-04	9.927300e-08	229	true	GAMG	7.071020e-03	2.211530e-05	2	true
9.05          	smoothSolver	1.053310e-03	9.842240e-08	466	true	smoothSolver	6.508120e-04	9.842190e-08	227	true	GAMG	5.561420e-03	5.404380e-05	1	true
9.05417       	smoothSolver	1.022890e-03	9.881370e-08	440	true	smoothSolver	6.053880e-04	9.975400e-08	214	true	GAMG	5.066210e-03	1.870400e-05	2	true
9.05833       	smoothSolver	1.106010e-03	9.869660e-08	473	true	smoothSolver	6.338700e-04	9.851820e-08	231	true	GAMG	5.048800e-03	4.729940e-05	1	true
9.0625        	smoothSolver	1.066430e-03	9.852280e-08	488	true	smoothSolver	6.247180e-04	9.962680e-08	235	true	GAMG	5.086410e-03	2.137730e-05	2	true
9.06667       	smoothSolver	1.116290e-03	9.928530e-08	465	true	smoothSolver	6.369400e-04	9.973670e-08	224	true	GAMG	5.040150e-03	4.235820e-05	1	true
9.07083       	smoothSolver	1.058190e-03	9.863470e-08	450	true	smoothSolver	6.560790e-04	9.883100e-08	217	true	GAMG	4.887480e-03	1.643060e-05	2	true
9.075         	smoothSolver	1.086500e-03	9.927270e-08	438	true	smoothSolver	7.330770e-04	9.842680e-08	212	true	GAMG	5.287500e-03	4.512040e-05	1	true
9.07917       	smoothSolver	1.089140e-03	9.829840e-08	429	true	smoothSolver	7.304230e-04	9.750700e-08	208	true	GAMG	4.870200e-03	1.742670e-05	2	true
9.08333       	smoothSolver	1.095800e-03	9.850420e-08	421	true	smoothSolver	7.109220e-04	9.967520e-08	204	true	GAMG	4.986280e-03	3.927960e-05	1	true
9.0875        	smoothSolver	1.090380e-03	9.861920e-08	414	true	smoothSolver	7.062800e-04	9.957920e-08	201	true	GAMG	4.673840e-03	1.519450e-05	2	true
9.09167       	smoothSolver	1.111810e-03	9.921100e-08	408	true	smoothSolver	7.115430e-04	9.953520e-08	199	true	GAMG	4.937470e-03	4.813900e-05	1	true
9.09583       	smoothSolver	1.137950e-03	9.912830e-08	405	true	smoothSolver	7.170910e-04	9.836610e-08	201	true	GAMG	4.480100e-03	1.392350e-05	2	true
9.1           	smoothSolver	1.138410e-03	9.850310e-08	399	true	smoothSolver	7.107470e-04	9.807310e-08	196	true	GAMG	4.373670e-03	9.425240e-06	2	true
9.10417       	smoothSolver	1.181460e-03	9.864600e-08	394	true	smoothSolver	7.083110e-04	9.966030e-08	193	true	GAMG	4.251260e-03	1.365560e-05	2	true
9.10833       	smoothSolver	1.140640e-03	9.808050e-08	390	true	smoothSolver	6.807530e-04	9.940080e-08	191	true	GAMG	4.074650e-03	1.086760e-05	2	true
9.11212       	smoothSolver	1.119720e-03	9.906300e-08	350	true	smoothSolver	6.337050e-04	9.696390e-08	172	true	GAMG	3.612410e-03	1.205520e-05	2	true
9.11591       	smoothSolver	1.082810e-03	9.921970e-08	347	true	smoothSolver	6.130310e-04	9.951390e-08	170	true	GAMG	3.389640e-03	9.243360e-06	2	true
9.1197        	smoothSolver	1.066400e-03	9.976990e-08	344	true	smoothSolver	5.995090e-04	9.894170e-08	169	true	GAMG	3.451600e-03	1.130140e-05	2	true
9.12348       	smoothSolver	1.058580e-03	9.852250e-08	342	true	smoothSolver	5.908150e-04	9.867820e-08	168	true	GAMG	3.466600e-03	1.042340e-05	2	true
9.12727       	smoothSolver	1.103570e-03	9.975790e-08	339	true	smoothSolver	5.988360e-04	9.923900e-08	167	true	GAMG	3.468520e-03	1.189770e-05	2	true
9.13106       	smoothSolver	1.066000e-03	9.920990e-08	337	true	smoothSolver	5.836330e-04	9.932440e-08	166	true	GAMG	3.441430e-03	1.053660e-05	2	true
9.13485       	smoothSolver	1.050560e-03	9.890970e-08	335	true	smoothSolver	5.936380e-04	9.981900e-08	165	true	GAMG	3.438670e-03	1.103270e-05	2	true
9.13864       	smoothSolver	1.096510e-03	9.881140e-08	333	true	smoothSolver	6.566620e-04	9.743140e-08	165	true	GAMG	3.612210e-03	1.098870e-05	2	true
9.14242       	smoothSolver	1.056930e-03	9.904590e-08	331	true	smoothSolver	6.279210e-04	9.803030e-08	164	true	GAMG	3.800040e-03	1.154400e-05	2	true
9.14621       	smoothSolver	1.042790e-03	9.948440e-08	329	true	smoothSolver	6.015870e-04	9.902260e-08	163	true	GAMG	3.340250e-03	1.069010e-05	2	true
9.15          	smoothSolver	1.088190e-03	9.790300e-08	328	true	smoothSolver	6.073000e-04	9.723950e-08	163	true	GAMG	3.447540e-03	1.301330e-05	2	true
9.15385       	smoothSolver	1.054710e-03	9.880840e-08	331	true	smoothSolver	5.994250e-04	9.670910e-08	165	true	GAMG	3.159880e-03	1.135290e-05	2	true
9.15769       	smoothSolver	1.040940e-03	9.980850e-08	329	true	smoothSolver	5.904750e-04	9.801620e-08	164	true	GAMG	3.209130e-03	1.098050e-05	2	true
9.16154       	smoothSolver	1.089830e-03	9.893570e-08	328	true	smoothSolver	5.953330e-04	9.683840e-08	164	true	GAMG	3.448570e-03	1.277970e-05	2	true
9.16538       	smoothSolver	1.046320e-03	9.819820e-08	327	true	smoothSolver	5.738180e-04	9.808020e-08	163	true	GAMG	3.473390e-03	1.136910e-05	2	true
9.16923       	smoothSolver	1.028930e-03	9.992620e-08	325	true	smoothSolver	5.603360e-04	9.987460e-08	162	true	GAMG	3.276970e-03	1.133260e-05	2	true
9.17308       	smoothSolver	1.023300e-03	9.961910e-08	324	true	smoothSolver	5.500260e-04	9.804740e-08	162	true	GAMG	3.456410e-03	8.943650e-06	2	true
9.17692       	smoothSolver	1.018860e-03	9.947750e-08	323	true	smoothSolver	5.376860e-04	9.995420e-08	161	true	GAMG	3.711580e-03	1.199540e-05	2	true
9.18077       	smoothSolver	1.017000e-03	9.948710e-08	322	true	smoothSolver	5.260210e-04	9.827550e-08	161	true	GAMG	3.577100e-03	9.915260e-06	2	true
9.18462       	smoothSolver	1.007470e-03	9.965880e-08	321	true	smoothSolver	5.146110e-04	9.673590e-08	161	true	GAMG	3.785520e-03	1.218720e-05	2	true
9.18846       	smoothSolver	1.004660e-03	9.998560e-08	320	true	smoothSolver	5.068130e-04	9.890220e-08	160	true	GAMG	3.704170e-03	1.098920e-05	2	true
9.19231       	smoothSolver	9.587590e-04	9.843840e-08	319	true	smoothSolver	4.897390e-04	9.642770e-08	159	true	GAMG	3.979850e-03	1.215450e-05	2	true
9.19615       	smoothSolver	9.851520e-04	9.831200e-08	319	true	smoothSolver	4.930180e-04	9.836640e-08	159	true	GAMG	3.979520e-03	1.029620e-05	2	true
9.2           	smoothSolver	9.479010e-04	9.875790e-08	317	true	smoothSolver	4.799850e-04	9.902400e-08	157	true	GAMG	4.202590e-03	1.274860e-05	2	true
9.20385       	smoothSolver	9.200770e-04	9.880530e-08	316	true	smoothSolver	4.669260e-04	9.968150e-08	156	true	GAMG	4.024700e-03	8.721210e-06	2	true
9.20769       	smoothSolver	9.572000e-04	9.947990e-08	316	true	smoothSolver	4.728720e-04	9.887080e-08	157	true	GAMG	3.921930e-03	1.200090e-05	2	true
9.21154       	smoothSolver	9.237950e-04	9.947520e-08	314	true	smoothSolver	4.657320e-04	9.850350e-08	155	true	GAMG	4.035600e-03	9.539060e-06	2	true
9.21581       	smoothSolver	9.483720e-04	9.987590e-08	347	true	smoothSolver	5.045930e-04	9.889410e-08	172	true	GAMG	4.700640e-03	1.407440e-05	2	true
9.22009       	smoothSolver	9.940960e-04	9.874960e-08	348	true	smoothSolver	5.210660e-04	9.872780e-08	173	true	GAMG	4.681540e-03	1.003570e-05	2	true
9.22436       	smoothSolver	9.564320e-04	9.810490e-08	346	true	smoothSolver	5.075060e-04	9.702260e-08	171	true	GAMG	4.617860e-03	1.473350e-05	2	true
9.22863       	smoothSolver	9.299430e-04	9.820000e-08	345	true	smoothSolver	4.953470e-04	9.730300e-08	170	true	GAMG	4.749470e-03	1.032810e-05	2	true
9.23291       	smoothSolver	9.760450e-04	9.815000e-08	346	true	smoothSolver	5.036770e-04	9.878470e-08	171	true	GAMG	4.682220e-03	1.482000e-05	2	true
9.23718       	smoothSolver	9.408850e-04	9.884150e-08	343	true	smoothSolver	4.972790e-04	9.927230e-08	168	true	GAMG	4.244460e-03	9.882750e-06	2	true
9.24145       	smoothSolver	9.107270e-04	9.917680e-08	342	true	smoothSolver	4.904840e-04	9.981490e-08	167	true	GAMG	4.468680e-03	1.409000e-05	2	true
9.24573       	smoothSolver	9.032660e-04	9.940440e-08	341	true	smoothSolver	4.837310e-04	9.703240e-08	167	true	GAMG	4.502890e-03	9.242550e-06	2	true
9.25          	smoothSolver	8.954000e-04	9.961440e-08	340	true	smoothSolver	4.778210e-04	9.738840e-08	166	true	GAMG	4.597460e-03	1.492780e-05	2	true
9.25417       	smoothSolver	9.296140e-04	9.857490e-08	334	true	smoothSolver	4.743080e-04	9.687170e-08	164	true	GAMG	4.699010e-03	1.009670e-05	2	true
9.25833       	smoothSolver	8.998940e-04	9.830730e-08	331	true	smoothSolver	4.675570e-04	9.905180e-08	160	true	GAMG	5.196650e-03	1.730820e-05	2	true
9.2625        	smoothSolver	8.765230e-04	9.887320e-08	330	true	smoothSolver	4.584880e-04	9.695390e-08	160	true	GAMG	4.548340e-03	1.007040e-05	2	true
9.26667       	smoothSolver	8.707030e-04	9.915870e-08	329	true	smoothSolver	4.576430e-04	9.791710e-08	159	true	GAMG	4.363600e-03	1.386440e-05	2	true
9.27083       	smoothSolver	8.638270e-04	9.946580e-08	328	true	smoothSolver	4.571230e-04	9.880380e-08	158	true	GAMG	4.008970e-03	1.082610e-05	2	true
9.275         	smoothSolver	8.583180e-04	9.977550e-08	327	true	smoothSolver	4.579500e-04	9.971760e-08	157	true	GAMG	3.977510e-03	1.189520e-05	2	true
9.27917       	smoothSolver	9.076620e-04	9.910210e-08	330	true	smoothSolver	4.882610e-04	9.679940e-08	161	true	GAMG	3.947340e-03	1.233430e-05	2	true
9.28333       	smoothSolver	8.759200e-04	9.958690e-08	326	true	smoothSolver	4.875010e-04	9.716450e-08	157	true	GAMG	4.259630e-03	1.122040e-05	2	true
9.2875        	smoothSolver	8.505450e-04	9.867710e-08	326	true	smoothSolver	4.722530e-04	9.897380e-08	156	true	GAMG	3.995350e-03	1.033870e-05	2	true
9.29167       	smoothSolver	8.425780e-04	9.946340e-08	325	true	smoothSolver	4.644270e-04	9.731220e-08	156	true	GAMG	4.080980e-03	1.692050e-05	2	true
9.29583       	smoothSolver	8.469290e-04	9.999960e-08	324	true	smoothSolver	4.672620e-04	9.863200e-08	155	true	GAMG	3.691960e-03	1.041620e-05	2	true
9.3           	smoothSolver	8.415890e-04	9.868180e-08	324	true	smoothSolver	4.799000e-04	9.685050e-08	155	true	GAMG	3.585460e-03	1.078030e-05	2	true
9.30417       	smoothSolver	8.314800e-04	9.930470e-08	323	true	smoothSolver	4.740850e-04	9.839230e-08	154	true	GAMG	3.376100e-03	1.102810e-05	2	true
9.30833       	smoothSolver	8.299150e-04	9.996110e-08	322	true	smoothSolver	4.739280e-04	9.693780e-08	154	true	GAMG	3.388420e-03	9.968970e-06	2	true
9.3125        	smoothSolver	8.763180e-04	9.940280e-08	326	true	smoothSolver	4.759310e-04	9.977200e-08	157	true	GAMG	3.747480e-03	1.140040e-05	2	true
9.31667       	smoothSolver	8.477330e-04	9.864910e-08	322	true	smoothSolver	4.652930e-04	9.836240e-08	153	true	GAMG	3.866890e-03	1.083330e-05	2	true
9.32083       	smoothSolver	8.198710e-04	9.827680e-08	322	true	smoothSolver	4.552970e-04	9.784910e-08	153	true	GAMG	3.556760e-03	1.271830e-05	2	true
9.325         	smoothSolver	8.134280e-04	9.941460e-08	321	true	smoothSolver	4.527580e-04	9.688310e-08	153	true	GAMG	3.196290e-03	1.025280e-05	2	true
9.32917       	smoothSolver	8.068940e-04	9.857010e-08	321	true	smoothSolver	4.460860e-04	9.892540e-08	152	true	GAMG	3.296640e-03	1.301090e-05	2	true
9.33333       	smoothSolver	8.032080e-04	9.956400e-08	320	true	smoothSolver	4.404440e-04	9.786210e-08	152	true	GAMG	3.793040e-03	1.072730e-05	2	true
9.3375        	smoothSolver	8.015570e-04	9.867600e-08	320	true	smoothSolver	4.331620e-04	9.697400e-08	152	true	GAMG	3.834180e-03	1.338320e-05	2	true
9.34167       	smoothSolver	7.980570e-04	9.958940e-08	319	true	smoothSolver	4.291970e-04	9.942850e-08	151	true	GAMG	4.096670e-03	1.101220e-05	2	true
9.34583       	smoothSolver	7.959550e-04	9.860240e-08	319	true	smoothSolver	4.273000e-04	9.889180e-08	151	true	GAMG	3.765200e-03	1.266080e-05	2	true
9.35          	smoothSolver	7.948590e-04	9.940290e-08	318	true	smoothSolver	4.289770e-04	9.839280e-08	151	true	GAMG	3.960080e-03	1.085940e-05	2	true
9.35417       	smoothSolver	7.920760e-04	9.842310e-08	318	true	smoothSolver	4.278570e-04	9.793260e-08	151	true	GAMG	3.915680e-03	1.181310e-05	2	true
9.35833       	smoothSolver	7.853000e-04	9.936680e-08	317	true	smoothSolver	4.268080e-04	9.750280e-08	151	true	GAMG	3.955940e-03	1.066980e-05	2	true
9.3625        	smoothSolver	7.836180e-04	9.847230e-08	317	true	smoothSolver	4.263320e-04	9.704230e-08	151	true	GAMG	4.239490e-03	1.427060e-05	2	true
9.36667       	smoothSolver	7.817100e-04	9.947740e-08	316	true	smoothSolver	4.263740e-04	9.971630e-08	150	true	GAMG	3.903770e-03	1.025150e-05	2	true
9.37083       	smoothSolver	7.816670e-04	9.863450e-08	316	true	smoothSolver	4.256880e-04	9.921380e-08	150	true	GAMG	4.105950e-03	1.284070e-05	2	true
9.375         	smoothSolver	7.807990e-04	9.963710e-08	315	true	smoothSolver	4.224060e-04	9.873100e-08	150	true	GAMG	3.695170e-03	9.916500e-06	2	true
9.37917       	smoothSolver	7.810270e-04	9.857880e-08	315	true	smoothSolver	4.186980e-04	9.814460e-08	150	true	GAMG	4.034840e-03	1.299630e-05	2	true
9.38333       	smoothSolver	7.825620e-04	9.916670e-08	314	true	smoothSolver	4.133900e-04	9.745770e-08	150	true	GAMG	3.732130e-03	9.691730e-06	2	true
9.3875        	smoothSolver	7.764850e-04	9.990200e-08	313	true	smoothSolver	4.112780e-04	9.986570e-08	149	true	GAMG	4.196400e-03	1.320980e-05	2	true
9.39167       	smoothSolver	7.732720e-04	9.889630e-08	313	true	smoothSolver	4.080090e-04	9.916550e-08	149	true	GAMG	4.756470e-03	1.220860e-05	2	true
9.39583       	smoothSolver	7.724050e-04	9.974070e-08	312	true	smoothSolver	4.068680e-04	9.848300e-08	149	true	GAMG	4.006990e-03	1.432450e-05	2	true
9.4           	smoothSolver	7.670960e-04	9.881440e-08	312	true	smoothSolver	4.055140e-04	9.777040e-08	149	true	GAMG	3.831670e-03	1.189660e-05	2	true
9.40455       	smoothSolver	7.990810e-04	9.905740e-08	340	true	smoothSolver	4.288300e-04	9.974510e-08	163	true	GAMG	4.465520e-03	1.647830e-05	2	true
9.40909       	smoothSolver	7.973340e-04	9.981270e-08	339	true	smoothSolver	4.246290e-04	9.889440e-08	163	true	GAMG	4.459630e-03	1.281830e-05	2	true
9.41364       	smoothSolver	7.940230e-04	9.896180e-08	339	true	smoothSolver	4.216460e-04	9.808920e-08	163	true	GAMG	4.222370e-03	1.575140e-05	2	true
9.41818       	smoothSolver	7.922260e-04	9.986430e-08	338	true	smoothSolver	4.208480e-04	9.729350e-08	163	true	GAMG	4.400560e-03	1.249760e-05	2	true
9.42273       	smoothSolver	7.891370e-04	9.918060e-08	338	true	smoothSolver	4.178310e-04	9.937700e-08	162	true	GAMG	4.545090e-03	1.628660e-05	2	true
9.42727       	smoothSolver	7.891500e-04	9.853880e-08	338	true	smoothSolver	4.159380e-04	9.857830e-08	162	true	GAMG	4.265500e-03	1.171240e-05	2	true
9.43182       	smoothSolver	7.823250e-04	9.971770e-08	337	true	smoothSolver	4.156560e-04	9.784340e-08	162	true	GAMG	3.957120e-03	1.520930e-05	2	true
9.43636       	smoothSolver	7.798460e-04	9.919430e-08	337	true	smoothSolver	4.113880e-04	9.995240e-08	161	true	GAMG	3.701020e-03	1.040220e-05	2	true
9.44091       	smoothSolver	7.783920e-04	9.862250e-08	337	true	smoothSolver	4.072340e-04	9.919810e-08	161	true	GAMG	3.510160e-03	1.381720e-05	2	true
9.44545       	smoothSolver	7.805690e-04	9.975030e-08	336	true	smoothSolver	4.063030e-04	9.843810e-08	161	true	GAMG	3.107700e-03	1.098020e-05	2	true
